0.0019915262543090096,0.002904600878475735,0.0775814804300383,0.5147438377417483,0.10008424599831511,0.3794016110471807,0.012428078250863062
0.0024223213166977573,0.010700385370977452,0.10574146228455443,0.5494762329206279,0.09873631002527383,0.3989071038251366,0.03169398907103825
0.0028606548867476786,0.002389550913091869,0.10186994151534498,0.4823030595396829,0.09941027801179447,0.39067578168777317,0.020845007284545556
0.0018940837907012815,0.0023218244393244745,0.07910009135674896,0.49662088199227883,0.10008424599831511,0.37672104593312505,0.011107254425546685
0.001665444531009129,0.002211923167191349,0.08436373432714825,0.4730038206864499,0.10092670598146591,0.3748692316633732,0.010228989887248635
0.002871330511992549,0.005593564278923865,0.12452471518558463,0.3961918627379686,0.09907329401853415,0.39581267217630856,0.02953168044077135
0.0013969992226793254,0.008442898568413173,0.06738978648526506,0.49371332012493857,0.10126368997472623,0.3764556670125677,0.017295053614666205
0.0024971993609432977,0.0024348242723888527,0.059660998125588546,0.4427786203599541,0.10176916596461671,0.37614572456201417,0.011138183083884442
0.0019157791476540373,0.0068778508350953544,0.09157203517923178,0.5318609926168794,0.09924178601516431,0.385119855269109,0.020805065581184983
0.0023872773892769255,0.006031971488324498,0.09481726769070178,0.48132980589706603,0.09924178601516431,0.3877390326209224,0.02170978627671541
0.0018596473450123668,0.004123032561232857,0.07845143714869096,0.5347114458225983,0.10008424599831511,0.3795042460408538,0.015377553362405325
0.001902590606909071,0.002496091818805817,0.07289657562540093,0.45001275562365395,0.10075821398483575,0.3742438343415542,0.010237319683573755
0.0004890306407656411,0.023883480091788454,0.01703446808877096,0.044719289480845886,0.18264532434709346,0.3060467769537935,0.004420992584141472
0.0016252766282559528,0.0036438857644260354,0.06344338890217191,0.4460132874857287,0.10193765796124687,0.3716524383113086,0.010525084785405215
0.0022737072510526186,0.012187147998231885,0.0899787466430673,0.5481051147353728,0.09941027801179447,0.39507943512797883,0.0293468667255075
0.0019911053247414685,0.0064866047950741315,0.10379496129447367,0.5093332546114515,0.09924178601516431,0.38686789052821263,0.02207455794571461
0.0018845124092517515,0.005241091207505821,0.11520666508931553,0.46286011995661974,0.09924178601516431,0.3842409147515001,0.02094418657307823
0.0001826693861212729,0.006721847745243224,0.1161957280837708,0.5109356577554279,0.23538331929233358,0.324067300658376,0.024286759326993416
0.0016271372756407354,0.001041282993383779,0.07096583698159173,0.5123817272549783,0.10547598989048024,0.3681656804733728,0.00757396449704142
0.002583044909879264,0.008689495365076893,0.08941457945868474,0.5319477868571298,0.09873631002527383,0.39335915882678474,0.028666297731045932
0.002001759048395292,0.0022438443833736527,0.07839866618002576,0.511802537777371,0.10008424599831511,0.37818811309867284,0.011309867282169648
0.0018152920429580445,0.0029692006561778486,0.07821251104954355,0.49929696153347763,0.10042122999157543,0.3770946492545938,0.01225008667514157
